,мазут_water,мазут_zola,мазут_price
89,0.1906295909895101,0.06666288409821895,1106.8411892634358
90,0.25409995263693186,0.09009452508989496,1253.904699047383
91,0.182768680639604,0.10789875114409253,1227.5183679862816
92,0.09967114691792484,0.06274030818511199,1230.6375205766285
93,0.15305392192925513,0.07204995405236327,1270.2423000925664
94,0.2931935357040087,0.05724311780757508,1314.5972275581407
95,0.3085193858023998,0.04808097543991717,1131.2204439521936
96,0.20589927687745774,0.03436456514935638,1293.7992879702877
97,0.3098560904074291,0.0726251776004271,1038.357905194828
98,0.12937745059387368,0.027684914948376473,1337.929996022705
99,0.06004700118197162,0.05719131243463854,1261.7893678960481
100,0.02132750854088196,0.062267679260697456,1002.8202666727566
101,0.19939775630171705,0.022962965865646064,1197.6529146057646
102,0.16050813748336576,0.03306489426096151,1183.5673281482304
103,0.05817465735694284,0.030842190168352053,1160.991814799704
104,0.4009145838206507,0.04634302042351695,1244.0716286943202
105,0.04733649373908169,0.022853222095492263,1405.8122098618958
106,0.24829414304618985,0.091626507349689,1321.1365116894901
107,0.2671597562321696,0.053941044697109905,1386.9343731217252
108,0.07586493257271792,0.04358476526541551,1166.3673732211628
109,0.4045097622399364,0.03529392053197562,1333.491533688424
110,0.14436842235608124,0.03169272519772012,1252.2495586410196
111,0.01729672915285546,0.04896559048131978,1236.2930366096825
112,0.09987856699281791,0.038501142249189775,1276.2046397777794
113,0.08418927997763921,0.06141070451867209,1207.6387738154556
114,0.2602581427727681,0.04511963726284659,1228.268355669716
115,0.09519389766964376,0.04290558359225473,1350.5545356755101
116,0.08086176575285657,0.05187899529680149,1267.6961940250785
117,0.2126168679465963,0.08601463358006534,1169.555167884359
118,0.1904682092437527,0.062127615724136484,1160.5655992434856
119,0.08237884369308648,0.0238921174518708,1084.008123495294
120,0.326496225244232,0.05333749809698229,1471.11143620908
121,0.3469077486800501,0.09607510992331819,1247.5575579429078
122,0.24979762599877822,0.08319971696661699,1104.490325426468
123,0.2402870231799874,0.06763384348603542,1345.4370758826262
124,0.19258512899478503,0.03785001269425632,1393.070338574748
125,0.17543781797186478,0.02462479383803078,1296.640570002172
126,0.20500653458657664,0.07088789627412935,1285.606618287899
127,0.3890731300911465,0.023590914148310202,1458.7594450366814
128,0.15273240352904904,0.04138581860996484,1179.5013402344498
129,0.08403169370326279,0.032360295365750434,1377.025529817117
130,0.16756278465608612,0.04648235529140536,1341.6887049656605
131,0.190827538973081,0.08566308450252348,1351.303255454303
132,0.3480041743973594,0.04915162039951832,1343.3228079132643
133,0.01770055500080081,0.04279515570457962,1357.634005524173
134,0.1480203977253905,0.024118612087655533,1097.6327539566942
135,0.19868213688219877,0.08227369544504343,1304.5140915933728
136,0.4416510830900505,0.05345819555963074,1049.350015374735
137,0.32590485148280507,0.06526703074240074,1236.9146710880796
138,0.2940029586878977,0.0534886299956067,1449.0518720214704
139,0.13801943255147966,0.09985955695174203,1467.7882587475822
140,0.06200604133756622,0.05448697693552393,1378.3127796904146
141,0.3331102742617269,0.029083440821422078,1166.94268212673
142,0.20034281339214316,0.05385857287711103,1330.6059610702873
143,0.01201752879455692,0.05206444572763361,1039.8329074863464
144,0.09253694031973561,0.028558224735269897,1285.7415525323468
145,0.12576180875630272,0.052428402380092054,1124.8788168517917
146,0.0880477402601931,0.07032694911166971,1056.9459813892026
147,0.02530370939425733,0.0785529487228482,1030.853338065604
148,0.09786080507874527,0.02514934470738838,1340.8712389357256
149,0.33586941021466576,0.08833307234107601,1032.0384472634269
150,0.2132672033254229,0.053512584287255374,1235.043423196356
151,0.3541479118727963,0.06766407157660277,1046.3397709659762
152,0.0865270606917524,0.046940509847640734,1337.7591540859669
153,0.12039562208987081,0.0601879476806713,1228.297367041529
154,0.27146900150255293,0.05883886430049856,1261.4418435196696
155,0.2318904973296963,0.028288803169744164,1071.1767471461674
156,0.28063068868652075,0.06758393285083616,1360.0899501790145
157,0.3061230142376793,0.06284518951859339,1358.6432231446506
158,0.16727940394966134,0.026205087288528054,1003.3429766264542
159,0.15735874304685185,0.02849652511544842,1334.9842740970655
160,0.3532744450658367,0.07619876271165185,1387.7241300756718
161,0.19492509356665705,0.032168262176437964,1364.3829268666543
162,0.013658052163628365,0.06738147188030572,1440.318272335986
163,0.10595008162543043,0.07858176901974664,1289.0015074043922
164,0.3812229537217713,0.05267036353489949,1043.5508724580752
165,0.12377508930867855,0.056499638528295114,1384.3749979351942
166,0.1822305015478157,0.02725436169341071,1154.7045620167123
167,0.2937217100503392,0.052803958926321254,1191.811958580794
168,0.09419208580345215,0.022088162756461176,1193.203251577333
169,0.20871288366484303,0.03161086100077423,1092.2007169394403
170,0.3974794509726571,0.04843149998528928,1264.3495122677816
171,0.23115117234467958,0.062282443654283905,1277.9502432559093
172,0.2584137229749545,0.08120521176276016,1241.8227671361549
173,0.12510093079522056,0.07044992975873146,1225.2335233624628
174,0.07734554152992427,0.03805315719020204,1112.6352080005722
175,0.2005566590116067,0.0404916098466667,1252.5359904605796
176,0.11387872587622475,0.06533671586671233,1229.0846566390703
177,0.16991921991470255,0.07759020708402761,1045.7110125567854
178,0.2789970104822219,0.04289355158751609,1255.732968335509
179,0.13895131261615865,0.06247701263079924,1307.4017210940233
180,0.1637924925273106,0.06154748470262045,1446.9393865707395
181,0.04713291318800346,0.10389340892897839,1282.3628984812965
182,0.34930469764113786,0.037884974671432606,1203.399393755484
183,0.19516463049297744,0.0826096329102615,1011.9578712430435
184,0.3007741622773632,0.0529389060896477,1272.2427562332614
185,0.48954332460720873,0.06148615535407839,1356.581351178433
186,0.06782823781450972,0.045094602108788635,1250.6124222250996
187,0.1604777042102836,0.036363079543181395,1192.7417112169242
188,0.1453182755084751,0.0788444569663252,1408.724621566005
189,0.19820800887918705,0.05912606428798705,1490.5741397292795
190,0.35095484601015614,0.047560303653284994,1280.951689021651
191,0.035069618645095044,0.04336593777977396,1414.7061374406032
192,0.2799998998418667,0.07373835245489647,1144.8387247182413
193,0.18009950413147763,0.02417698754913595,1461.9610643206663
194,0.39604512610102827,0.07323113836384344,1193.1442415723095
195,0.2473336026412145,0.06992096635908977,1410.2897414372826
196,0.3317868716115541,0.05296362632753807,1226.7721407725026
197,0.039403306482001146,0.049258460514905095,1178.4884068535364
198,0.19895396152400327,0.053200593166465304,1123.839965155826
199,0.22820404851313109,0.039861603987510624,1052.4881322051403
200,0.1800970055179135,0.06219291615931838,1344.3359513547553
201,0.11996736852012163,0.062491512525508344,1406.3060668097858
202,0.04031823075793592,0.02036777028542271,1227.7127234430661
203,0.13664775932499595,0.05858323449055375,1219.3712714649362
204,0.11416709586682933,0.03297756669621945,1188.2321997230852
205,0.2035526817207648,0.06186664436714155,1305.7806223972843
206,0.2411025780975931,0.024327139508624585,1120.843909125123
207,0.056528188507420696,0.07032507562506489,1339.1677347638629
208,0.09666266184360023,0.050105454070103334,1340.0709473350287
209,0.053643012053080086,0.09400429134368832,1295.5806499147534
210,0.08989813068883105,0.07815274822326898,1128.587986768318
211,0.18128600572532272,0.04767649742823866,1204.927804814439
212,0.1843574509619878,0.04328123972392496,1360.5607722031814
213,0.2532531303899729,0.07373958417542481,1132.757988862133
214,0.17370899904218026,0.05118650240897713,1398.1997024047937
215,0.06369247041832224,0.10018052659116272,1195.4498160487387
216,0.364354083856269,0.02710465319072762,1289.8541500722458
217,0.2954544342185611,0.05658832063572129,1350.5028081374815
218,0.07849251453537887,0.03730532558897391,1373.6716653123397
219,0.10961057304908473,0.04948792611749342,1203.9439539867935
220,0.11640264313319831,0.0726973022940543,1209.0174106496625
221,0.014446646732892143,0.030232049810748465,1295.85740508558
222,0.2873962411033675,0.04830743749611152,1211.9512883347347
223,0.2018399434562229,0.08963249244862787,1381.6178992520443
224,0.3410603065698107,0.042667265436901504,1013.7384829232485
225,0.006800319459514953,0.029903104828457462,1373.5047782221138
226,0.12328494081908876,0.04887197067147013,1028.8469510117714
227,0.11458115455138593,0.042925598148377306,1380.8694357538136
228,0.07273920581921421,0.04615415428979302,1414.4405909060793
229,0.07850497581598172,0.03882035556956349,1319.4858614985583
230,0.24200803066565815,0.03331245474069368,1350.3312551695308
231,0.25154011042570557,0.06147578546233097,1246.65817788077
232,0.1958204242061626,0.06238751131644855,1208.4344336518186
233,0.024692182349084588,0.05385987176713091,1209.9011295720418
234,0.4014110720124602,0.05721552962017422,1159.031855370134
235,0.17079948435851922,0.0374933448632286,1382.9123628262462
236,0.07391762159668738,0.10726768251304337,1179.835889783661
237,0.17561391833652648,0.06784341640530528,1240.2128378357465
238,0.4235362026537281,0.051014815024687514,1406.087866018326
239,0.15501295260036105,0.05525452762683044,1189.6316974782362
240,0.2602596855726643,0.05039485075575764,1218.6394359099525
241,0.14351539453223694,0.02900444742756987,1304.8151077952095
242,0.16376247687657214,0.03947616674291618,1192.80955111052
243,0.18602599765828798,0.03493620158151625,1238.4781267684257
244,0.061558359381539834,0.04742705021524664,1320.8973143856124
245,0.1181153060512007,0.03565539163358082,1280.1608873097732
246,0.04567374069861767,0.03011670697461398,1312.4867979351795
247,0.3127703174535511,0.039113198706739766,1157.4254721556156
248,0.26845522212842327,0.060151082857043,1175.8638028410273
249,0.34880304260292794,0.03342172725337162,1291.5879568820508
250,0.43725860572785646,0.04233643237692566,1166.3883997022303
251,0.32176134218172664,0.10232904483040162,1063.3433565728092
252,0.21043307724042845,0.07366088518857172,1492.0552350188257
253,0.011537041173661444,0.05325985941730224,1244.0865325894742
254,0.21518319163823196,0.045470562542433604,1220.5168225130858
255,0.1123371194193668,0.04050827892303713,1436.3981115802483
256,0.13552282911282323,0.03916970368535697,1408.8478611924686
257,0.381286758659398,0.0301500530014207,1362.3751673364463
258,0.20044826300781965,0.028650533170433833,1302.4944818395966
259,0.21489712026636743,0.059314220261360025,1214.5714358377254
260,0.4125508663130321,0.050868088260559545,1086.4711772976036
261,0.1649616354990059,0.03479086914446012,1136.9431068943286
262,0.05501930280235025,0.06645071139478168,1345.3864155400383
263,0.101510766415579,0.06902262379624695,1089.4084242758806
264,0.03159387452135122,0.02702581748628014,1134.6950861693165
265,0.26726216222500887,0.04240191917798812,1383.3443210045323
266,0.4203238688509633,0.02595933021406484,1268.915609148414
267,0.23156459378351169,0.0748180431799835,1269.054390376264
268,0.180102917168161,0.055205157714994166,1158.912277835043
269,0.2993007897675688,0.05508694586961334,1300.4564556030264
270,0.010427234225408394,0.04309414200174475,1270.1936226509126
271,0.29508351999082827,0.04676053118196491,1023.0392191012019
272,0.3103449385633248,0.02621337326601338,1217.1015352571942
273,0.0006121222228991086,0.06218898490526005,1015.7033123098381
274,0.4526804687241993,0.03483349972767498,1205.2665684241404
275,0.2455525308370427,0.03323954785731428,1218.4557051437582
276,0.13724978572686222,0.05277006827573194,1402.578633099879
277,0.028938079818517037,0.05479437780536703,1342.168957403851
278,0.14792379492347957,0.02288742738744929,1100.311273015081
279,0.12241673197533498,0.05000061834573697,1032.7030461608283
280,0.19489869296959908,0.06655467798192176,1269.8389680270154
281,0.1704296536029319,0.04959668870080473,1224.7153057766056
282,0.1345974584732544,0.035452543717761284,1435.8187944894644
283,0.19987893177514177,0.03169659873285364,1202.2438279792011
284,0.3597652622388312,0.02514654144013463,1122.4519594942765
285,0.16274449075635433,0.025120331375800945,1383.1490006918775
286,0.16856469551898068,0.03863503105510312,1233.1250195923185
287,0.2723705378243245,0.03745148759407682,1134.846670945346
288,0.2243950765993165,0.045358651655075195,1034.6007118662728
289,0.19988824080675205,0.05309727273852347,1430.3282017274605
290,0.2840956398538841,0.09533091023104703,1363.119493382871
291,0.011582312330160327,0.02835840318775263,1252.273739845688
292,0.09329719710070407,0.063827714701451,1371.4893325477233
293,0.1642122865123822,0.07491504869394504,1129.9687819126939
294,0.2713077936126344,0.03560204743342799,1121.1593057278355
295,0.12733757711425256,0.054423446364188166,1369.1218119926657
296,0.16497908297472624,0.02206291053823831,1089.1760428026778
297,0.08450861416972269,0.04471782491072146,1335.5372244572422
298,0.3528958219314862,0.04178199821287936,1109.325389683027
299,0.20408659413968147,0.04895095331011139,1226.408301973433
300,0.15844054091666254,0.1068944805730361,1168.9874371384653
301,0.21694913095167728,0.0444779833531653,1353.5103071436934
302,0.09435041932714086,0.06769044824857266,1222.423662355461
303,0.2961770913127114,0.042777721467628906,1426.5621914289604
304,0.3673216511798323,0.0351812269017473,1332.7125118825754
305,0.05468148842789389,0.03590708668768365,1216.1403135809073
306,0.10515646416365228,0.07411434281281953,1073.8668082217118
307,0.11622048093346364,0.045884786179293785,1257.3791865460196
308,0.06213447350673788,0.04968169642132256,1093.7354050330755
309,0.22996597508144934,0.0312031562855452,1212.2441264693637
310,0.13490274027964247,0.03386219977734843,1356.9502170504984
311,0.09838813136344988,0.07184283858403803,1269.5627098364782
312,0.04436807427232238,0.0591099552211012,1153.8524948148272
313,0.25849425688429406,0.06980639520217619,1012.5270689777572
314,0.44573162879669714,0.040085585341926966,1406.8116267279
315,0.26681904160319714,0.04963126380878657,1029.4312733670497
316,0.3493068678794548,0.04492469272634798,1222.6930376425632
317,0.09069169591699794,0.037704752256531346,1375.8855428126496
318,0.2005267339250566,0.03808279815440605,1200.2103810747928
319,0.3019785268797459,0.03980115661918069,1302.1193820352414
320,0.106950661704903,0.027522407695736398,1203.8387533410635
321,0.43586320911576165,0.065502990745488,1074.708413248467
322,0.21601844844715712,0.03949552342397849,1391.2073632602953
323,0.06289607939023525,0.05635836980811528,1290.1409769255083
324,0.10854010482251351,0.05427367939873241,1416.5869534256658
325,0.16613161235522989,0.06956862836209714,1292.898958390339
326,0.20795113575378404,0.03088316685075561,1348.092691533764
327,0.199846889173724,0.06918756971861441,1309.8051524580446
328,0.4387897900772677,0.023645466247843343,1300.5575908406702
329,0.018780050836132184,0.03832046442970941,1384.6884759476138
330,0.254951333776448,0.0725415243350584,1110.3659829873282
331,0.1946437035295113,0.0598094670288539,1308.6408992064735
332,0.0624680449525199,0.07611217331723726,1346.2895335221353
333,0.2293716041178497,0.0242961926808422,1161.6635319226518
334,0.24702328728101353,0.038990916128228345,1263.9923826648464
335,0.24159283874068688,0.04780047725132851,1141.863418308549
336,0.2178863200603594,0.035656193275769736,1183.3905222249402
337,0.4567906551374414,0.05220066375597106,1278.5663829086725
338,0.17142418337473284,0.029373808985387148,1126.5476671142696
339,0.28656586585435545,0.06967532148114247,1429.1066200414307
340,0.30964594879311497,0.059066865152773804,1325.6618772705222
341,0.18433402055058853,0.03600772981602713,1212.1288263301153
342,0.20291222961341226,0.03360529251697279,1352.2862012063447
343,0.08970102227792535,0.07273907426534007,1275.8087967181993
344,0.11697314267607917,0.06543343366958727,1353.5546166656495
345,0.02353765014140083,0.06757921322545093,1376.5214225582308
346,0.15695320052660633,0.04832229674189856,1402.481518121367
347,0.19315367896558322,0.02142251196303291,1167.8361256061808
348,0.23253309587287402,0.05160189448883941,1333.832207810144
349,0.29530603850217846,0.029918346881388735,1496.3076902824873
350,0.1233062773646692,0.052006789815118706,1153.2880651320816
351,0.26104504087585895,0.03665806469061279,1318.7978186761848
352,0.19486567407223546,0.023681568295529653,1329.3571706907424
353,0.13087094243563785,0.0888431833232232,1397.265030824038
354,0.09214887426573763,0.061698557979059765,1085.2305686465907
355,0.0845243827639441,0.05203007414946418,1048.1744803209772
356,0.2385919526453828,0.039361939891510225,1178.3314949298347
357,0.17514855368330753,0.04050862404470668,1007.159721820508
358,0.21356311160071245,0.03896376508634478,1222.1915610403125
359,0.2919771661295414,0.032045667385182615,1128.0952770282559
360,0.19295653176719546,0.04838112304522353,1337.3688863083044
361,0.0027103697660098847,0.029446223016665055,1159.6512642124028
362,0.24897418685189246,0.0460143613328204,1241.7775832473421
363,0.375779279325197,0.04245487562008149,1257.73866132641
364,0.1906068907636729,0.07994306472343436,1359.2866971497717
365,0.20529238100246927,0.041227763159696944,1333.0360705607466
366,0.18116359181420813,0.032712853958176955,1461.7964980525844
367,0.059216320469055325,0.058645033679839316,1104.3105827590311
368,0.10761631077702097,0.06041521335929931,1218.0062387832604
369,0.10158217767381175,0.044610151275990495,1283.9490115565968
370,0.1801606221102481,0.04535472225248852,1418.0769203581413
371,0.11527098133406745,0.0969966892277371,1256.8771364456618
372,0.16890771571641663,0.038124881103715993,1483.6615621888216
373,0.041318638517039555,0.05681660096560362,1266.5110885728443
374,0.13607752832203265,0.06550314620825934,1149.2783569598919
375,0.3379641330821467,0.04107930174191093,1207.3798285876383
376,0.1730713354486083,0.045926889286140485,1172.7184564013376
377,0.1272964610665418,0.027758201345075364,1215.432326152074
378,0.0653462522360539,0.025222738299441116,1231.1611266819064
379,0.19194727259067448,0.06231129454486668,1324.1793429336115
380,0.03317058646314505,0.06285689497970848,1295.3650760889211
381,0.01736182896789229,0.07135915255984558,1167.1652542048287
382,0.2287362903111551,0.04556714335848026,1271.9366745565833
383,0.2522013154503748,0.0837669760245463,1304.386503459144
384,0.08473774963811576,0.05555631197187558,1490.797242715486
385,0.0001552946096800567,0.04591886343630265,1461.8346763964266
386,0.22082490515627629,0.058611367793468844,1489.9357114787504
387,0.018792554884704826,0.04597636039094388,1052.1965249183936
388,0.4256793334674137,0.03755739139707592,1310.61595528947
389,0.1621075174003126,0.0847380847566087,1339.2974305439227
390,0.0725504303752483,0.023657005170496816,1476.5803293432891
391,0.4031377566044985,0.04160589333415765,1258.526059218688
392,0.17178821737627803,0.05490014527686694,1018.9297215732064
393,0.06951017547513862,0.022735636427884714,1090.429138182798
394,0.11551578943719329,0.03845597334506772,1442.841014367786
395,0.2756203658249352,0.046144402400698045,1051.928196341435
396,0.10583751631945837,0.08729798833456245,1435.8634891614086
397,0.09557002304072468,0.0477075108462206,1273.664604913743
398,0.377954394574752,0.05325393683682077,1392.4673821714732
399,0.1484515915878712,0.05698761900143831,1205.1633663970886
400,0.13990678110605403,0.031584588100859796,1245.44308742624
401,0.006780375570327124,0.06386644541805497,1395.1760967114203
402,0.20397262220982612,0.10798801549575214,1064.7670319777235
403,0.28592721716897873,0.0674400045329876,1296.4176968168997
404,0.40448666402977757,0.06294943490291081,1315.2662778328715
405,0.323517957673284,0.04038020801214642,1069.8438294886787
406,0.08815526929914501,0.058417510688554684,1209.0833257797335
407,0.3819481879979726,0.02859602231463512,1273.574879276776
408,0.011037454428929533,0.057175734112603925,1130.3294885857558
409,0.0459621438956177,0.06032565213008197,1192.0098817499186
410,0.16322157464528125,0.06898448296510298,1150.8174119452544
411,0.06749237591705946,0.04272247204055953,1092.7297328334507
412,0.30655182235858336,0.057080837888342624,1328.162861571947
413,0.35927964191697404,0.05241332631334573,1297.0668837289093
414,0.4718750791653005,0.06625841945938504,1198.6665092953995
415,0.0468988540832484,0.05729814045150926,1143.2778460022498
416,0.019123064206744644,0.09409864339637052,1490.1032533986845
417,0.2669295550987984,0.05492576151829626,1084.292364273889
418,0.07652507770283928,0.0830214485742779,1309.3870629705984
419,0.26703810181995047,0.032548395073907194,1163.1923354503492
420,0.16647996724718273,0.031843215715248833,1263.7543289381122
421,0.47983530585211764,0.03457192707827082,1409.3104194230352
422,0.33107365566309477,0.04806608167239157,1456.089474530051
423,0.029934959769843103,0.05920685415679451,1431.380120685448
424,0.10818688488130218,0.044010442831806156,1301.9114996691408
425,0.18905031964020214,0.05357914691953318,1247.1102139728303
426,0.24523722671220055,0.08034701070795898,1012.652850480347
427,0.052912782059478025,0.06226861206501204,1258.3076869615186
428,0.005780614022077107,0.03402377341761757,1086.7552770328866
429,0.12817916272426425,0.08572312397554141,1200.5588374108975
430,0.4954513190929063,0.08286419503980018,1321.1678275567872
431,0.1977657144968599,0.026514632981743246,1222.9397261805511
432,0.048205811412841026,0.04618180362298962,1178.0661045231388
433,0.28523622315126296,0.060473148404836446,1091.827922012199
434,0.07570208720716524,0.05417516809929819,1291.6530323642635
435,0.03022515169818467,0.025937543247071964,1298.9105113457776
436,0.17741350168833528,0.04504680304272594,1401.3888803755278
437,0.2798605231429224,0.03752214507124482,1402.1390712732243
438,0.09556643245373712,0.051199398331681197,1102.0767993057345
439,0.3275069029477108,0.06926740240094054,1382.7815877278977
440,0.47243714981189827,0.03529283989289229,1141.9785631504874
441,0.0028540464030993584,0.04014252365771388,1344.468868611478
442,0.31535514423886146,0.07979553030176073,1193.7484109552986
443,0.008810007805774261,0.041020633498419785,1236.1771520034513
444,0.07246895585578411,0.05549857809191497,1415.6048113291445
445,0.1592313794664861,0.047495868292298495,1308.1643819481492
446,0.19674912678720685,0.06736496012090061,1221.7215355582184
447,0.2579277570325503,0.03399695525867968,1246.1780340845835
448,0.09767226476063601,0.06300350528370624,1190.8139805821927
449,0.1922507155256311,0.042607530010187404,1142.6058647048587
450,0.3019214451924471,0.03183439813844569,1096.3556734386384
451,0.24596316180474737,0.022444311781703617,1196.1642953061473
452,0.05926311945502749,0.05663041453922568,1289.2471391669578
453,0.31437432000303794,0.09858853031732684,1297.9193272297755
454,0.24996394579171027,0.038428408051748554,1317.8591605203005
455,0.08060054485819344,0.04080344952824772,1307.3963038292682
456,0.19903955862108674,0.06165413395052369,1267.5230196215057
457,0.1693153030796976,0.038843678086242436,1209.4424070089055
458,0.11135406638305984,0.05578134681418584,1459.3604290499452
459,0.21309460732880903,0.06887202048431595,1285.2279675116304
460,0.386920504856199,0.03239911274026028,1257.4306374417233
461,0.18149414178735876,0.021863111336032505,1172.5311765122601
462,0.010762564646175227,0.044075522900362624,1147.0568888336174
463,0.26662839334407973,0.08945915939751355,1287.231973104334
464,0.09958956155583087,0.06208502637402709,1320.0400600821588
465,0.1653493563694631,0.020713315846517866,1353.133402128951
466,0.15765779048951598,0.04243814245940028,1164.3610728968379
467,0.08491228014850002,0.04378039914210506,1227.877342025734
468,0.45949467962898605,0.02203536616797419,1440.3898851608012
469,0.3109992000752679,0.062033593221295466,1058.883109432399
470,0.020119940223494004,0.07656907458156478,1335.8496800854791
471,0.10686942481090708,0.05440272635554677,1299.5222596549215
472,0.010063720724595493,0.050936373571346956,1289.373193682253
473,0.1168025148768154,0.10355157220030492,1125.623435674322
474,0.08346038325873963,0.04282762422591677,1278.276661909061
475,0.01694129143085582,0.09434755144501389,1263.2079906965632
476,0.16330107595967416,0.06579602601535449,1277.0357690429971
477,0.28974958520634153,0.027647189122043284,1313.9771814666806
478,0.22132434691867192,0.04965712263535212,1318.9604544734339
479,0.015749505927819207,0.02166985327899269,1359.7410787011625
480,0.4276809017419648,0.0353027843741849,1138.5876040680616
481,0.08176962182417212,0.031171689041687916,1305.507121791021
482,0.445979309750469,0.0575539941128432,1275.2226045342188
483,0.017528806093217164,0.026124204515329277,1276.8875219885535
484,0.39267889357088803,0.06879126224897955,1146.3950662975649
